"","ASV","OGT99","CUBHE","CUB","dCUB","d99","nHE","nGenes"
"6069","53ab8b177f3b1f2b33bbfb5813e74be6",5.7413,0.579300061170388,0.542689562674325,-0.0675176591184653,50.8145343221512,41.3333333333333,2012.33333333333
"6070","53ada4758abfcc95fd2d057f783f5448",9.67325,0.501580943860346,0.51297659961675,0.0222125240414877,19.337092042361,27.7597402597403,910.311688311688
"6071","53b04b232262155322a6556d19ef80de",23.95515,0.506128614743076,0.514523072713254,0.0164651291830171,10.4755574443584,30.3736263736264,1305.32967032967
"6072","53b2724c4882a50b4bdf9715c4f4af65",17.5471,0.559615267605715,0.543164411479707,-0.0302456027090594,17.262695465822,30.3333333333333,1262.66666666667
"6073","53b4b4599ec5ed87f4b0b7b806ec7122",6.0506,0.590635546302912,0.537792060572014,-0.0979243560478913,8.28846250140574,40.9583333333333,3118.27083333333
"6074","53b560bcfa720a08dd0c7c532a08f585",8.35045,0.503076453329939,0.520040966871258,0.0328715759263589,9.43705230272669,43.5,5780.5
"6075","53b930f1613dc983f2d6cac0fbac3b54",7.35275,0.496760784821321,0.510345834991204,0.0266272237880733,19.9003849512794,27.8846153846154,1049.7094017094
"6076","53ba155620a575a209675b3f12d17106",8.3341,0.501773378647455,0.512952334240906,0.0217910030541507,20.4731023202217,27.6428571428571,907.395604395604
"6077","53ba8a9a27731cb02dd36f8aab744522",19.8235,0.500857125623953,0.511998878103599,0.021770661387997,12.7877020295279,27.8590308370044,975.312775330396
"6078","53bc352e8300fa5ddd487b8498ab2866",24.7868,0.565298926228286,0.524955278057166,-0.0764370334523089,4.161367807556,38,3222.41666666667
"6079","53bc53e3dc8dfffd54101fb61c8fd57e",22.86405,0.610467628446002,0.536438422266709,-0.138001312185068,13.41720877237,42,3630
"6080","53c5cacac1db7c98edd18b0b6c1ba86c",12.54685,0.511062201911319,0.512695228738348,0.00317581417288895,14.7288677496863,28.2222222222222,1111
"6081","53caf9da558a80b0a5f4b5510f5be3ea",19.2723,0.571868193927581,0.569685584080346,-0.00383125342860628,15.0059417069663,27,1470
"6082","53cdd11c0e619680f1750ec25d04954a",4.08255,0.50038678807009,0.512861861407214,0.0243513382168886,24.6798372428265,25.1967213114754,878.426229508197
"6083","53cfa18d1488ffa950be9620f6a1a4f7",22.86405,0.587091938054006,0.541298477702157,-0.0845992779182472,13.0291639797343,47,2945
"6084","53d118f678534ef7e2245f2be69392d7",6.1716,0.506128614743076,0.514523072713254,0.0164651291830171,21.0435957580706,30.3736263736264,1305.32967032967
"6085","53e48ef831e5ba129280332a506ee354",14.8875,0.538550294821412,0.523091841410924,-0.0293701099476784,16.2085793099561,24.5,1414.5
"6086","53e4f463ba968b48d2cddc4c7da1ccf3",2.4223,0.556364882623507,0.549792260839217,-0.0119313278428861,26.1309574398296,33.8409090909091,1838.15909090909
"6087","53e5d145ba27e353d152d7432ae8c0d7",22.2563,0.554230148631932,0.523960656743833,-0.0576583681323669,16.8330572891712,37,1691.5
"6088","53e67b91a067332d612db62ec630f374",26.489,0.522789493113214,0.517118469602224,-0.0109640403522636,11.4930311380213,28,1331.33333333333
"6089","53e8ffb461043c33663d6f4098e4a8c7",12.0284,0.564267896054445,0.537279754201748,-0.0499797652518338,27.7314151117844,29,884.25
"6090","53f02fed2bb1a7be5cd7764869ab5cf9",24.0727,0.505904456396197,0.51637868345678,0.0210541815226801,11.1414458139953,40.5,2335
"6091","53f550ded5f2806338d28d921959cd99",27.5811,0.561629180819243,0.542113173103388,-0.0360022086372007,11.0377457147454,31.25,1252.5
"6092","53fccdb7dc5f2bd7dbb5a856591d7c72",1.05305,0.54840004107697,0.529461084498402,-0.0354069323294423,17.722208369346,33.2,1229.5
"6093","53febdc11c195ab9b194fb150904227f",24.7547,0.656160361833743,0.543069321557764,-0.2072163546876,4.42476393787092,43.1829268292683,4092.38048780488
"6094","53ff09d7452732f914a2020622839754",4.0571,0.496732657343658,0.510320915598919,0.0266322044775968,22.573406660077,27.7194860813704,1058.79229122056
"6095","54025097c1efbff310b9629c8c5c5c66",4.1157,0.54840004107697,0.529461084498402,-0.0354069323294423,15.6777676458255,33.2,1229.5
"6096","5404df88d5090a16522774ba1a569d2c",25.41775,0.554230148631932,0.523960656743833,-0.0576583681323669,14.8583561299996,37,1691.5
"6097","5407352b313f10495deb89ccb720730b",4.56845,0.526034549959023,0.520253718004642,-0.0110319276412413,36.7476329528491,33.2,1285.3
"6098","54077ae00229a4b3f125a61cdd227d2d",17.78195,0.536881413526276,0.518605085453133,-0.0347568696237278,12.3178630644538,36.5555555555556,1478.22222222222
"6099","540a27709eb25e4332ee921a159df71b",12.72425,0.553606187776586,0.536312421035479,-0.0322620283582716,27.9117769095104,30.1666666666667,1532.16666666667
"6100","540ad8ecff367571869c199f69630496",3.9206,0.611571337061205,0.540267411272088,-0.131800893846169,9.39354880107782,44.6779661016949,6070.32768361582
"6101","540c4505ab6d77004afff6d5dae03770",3.7389,0.501246602816297,0.513109438089036,0.023125505438788,24.2543247879589,28.1641791044776,911.216417910448
"6102","540f36bc8b76d609f319eca371938380",17.33725,0.563475723996782,0.525495673414172,-0.071942277874927,38.1196154209364,30.6666666666667,2569.5
"6103","5410b6a74f39745eac94ea4bb54f42f8",12.3641,0.576613554431705,0.536502763653637,-0.0738695025714967,6.1217742358319,41.3333333333333,3113.55555555556
"6104","5410ecc02ab6639eb8fe2faaf10b007b",4.5725,0.543210884933577,0.539107236907401,-0.00761615802983199,28.1925344769205,27.2,1044.9
