"","ASV","OGT99","CUBHE","CUB","dCUB","d99","d20C","nHE","nGenes"
"11013","8b9c2d4bb5bb5a31be03b5b712d436c6",1.535,0.505886015673879,NA,0.0167767463758886,33.4632496625605,12.0693753250828,30.3804347826087,1297.4347826087
"11014","8b9e508a76f10a9333e2bb317bfbee0e",28.425,0.496801490072835,NA,0.0261251889443222,12.4493512189479,11.9319771532905,27.5748502994012,1057.26347305389
"11015","8ba0fe37ec3aca4cc8a4922081493c00",1.15,0.632867585988679,NA,-0.174498933929953,13.2003663742991,4.77230097316009,43.9489795918367,4070.98979591837
"11016","8ba8a0ee5ae38d57c6f5b6d53cb92d20",7.69,0.53377454261024,NA,-0.0157842285313992,19.8773209959446,17.6180964967392,44,2591
"11017","8ba8e849ef57e24a7d3ef547376f4358",2.18,0.54674789878343,NA,-0.0317576216836889,23.0487296360905,8.37005762235122,33.7647058823529,1265.05882352941
"11018","8bababe7bdf43f0b0920d302252fac34",13.51,0.574274253893003,NA,-0.0693297038891027,11.3924484329673,19.0071590062482,37,1514
"11019","8bae853f636f53e40ecf59122e96af0c",20.655,0.677591595406918,NA,-0.275826115284838,4.83434692356474,9.26601772799654,31.8333333333333,1344.5
"11020","8bafc9a23a239c65300994e804387017",2.295,0.59230327028073,NA,-0.0644413798168665,14.8659845892839,20.0784037074917,29,3228
"11021","8bb135d40660e2b964b3dbe01f601522",22.84,0.595069510039093,NA,-0.0939204595776299,7.00113874556658,7.33588954266551,48.75,2580.25
"11022","8bb89661c961355aa5ab01b1c5e79306",7.52,0.496150402600751,NA,0.0276097756493329,28.1655846109557,12.028839600225,28.1205882352941,1037.36470588235
"11023","8bbcf048be9561d00c6ed8f597643925",16.705,0.731948106786833,NA,-0.301275517179414,3.27322062515758,2.58430552659063,41.5,3227.5
"11024","8bc4f8ae9df54f2f73d015137bf83c4e",16.94,0.506454426855471,NA,0.0158775757895813,17.89947292906,12.0369633592137,30.3974358974359,1305.44871794872
"11025","8bc504af0677e8f4f321e879650b8e80",8.4,0.543708460504531,NA,0.00338707959021852,17.7958722841717,13.8674302971545,25.5,1085.75
"11026","8bc734cf73ad44c16c36ed01066c8237",26.22,0.566241724322535,NA,-0.0560469126168462,7.75387352827761,26.7840416721761,24,2061
"11027","8bc79e8cec31a4195d944c032aa5a893",19.685,0.501587764949439,NA,0.0220814580064468,16.5950505924035,12.8360952921152,27.5602094240838,906.696335078534
"11028","8bca0de40fd082130d2f56444571c57e",5.435,0.598329191183466,NA,-0.136836913701094,13.0575018281758,22.4605987794988,31,1595
"11029","8bcecbca3dba8d3ef65db4591d2a5095",6.775,0.628187652747245,NA,-0.151140370575093,9.46309308731726,18.6357884611277,22.6666666666667,1820.66666666667
"11030","8bcf09d23dd5c06f996328725e93663d",10.865,0.550402681017936,NA,-0.0443614911801049,15.3521738393157,15.5963579635979,35.6,1545.2
"11031","8bd0274e6b60fe21d399886c6a99b120",18.56,0.653498943225139,NA,-0.139563036897775,5.8830597153023,22.218145588871,30.3333333333333,2282.66666666667
"11032","8bd21f3a09607740727eac3dafb32d98",15.9,0.535276087315064,NA,-0.0305351020648455,14.4460481049106,15.2914953291182,30.4,1340.8
"11033","8bd2d39168004750e899267bbcc2d372",5.01,0.87091663103701,NA,-0.476341225952068,1.99214666672656,0.463799106447369,43,2178.66666666667
"11034","8bd2e6058494b1f31c5dde550076a271",18.26,0.544044939935854,NA,-0.0052706327994163,12.3365069240939,24.1388418171232,31.6666666666667,2260.66666666667
"11035","8bd7f83a5d2ae7b08eaff972539762b0",10.22,0.83499869311406,NA,-0.486031793866659,2.34779666438282,2.27745484017091,49.9655172413793,4151.51724137931
"11036","8bd901388b013c7dad98d872d516aac9",10.25,0.550600295995408,NA,-0.0445151452124199,15.6052849377357,12.2481116582317,39,1641.5
"11037","8be1fbd1212d5211b3105e4549c3a6eb",4.73,0.499200637589115,NA,0.0235896955581295,30.7622599809063,12.0716397893898,27.7354838709677,1010.01290322581
"11038","8be72b5120419e996ccbd1c6a550344e",5.11,0.527184864237917,NA,0.0122029354452517,23.7546407406817,13.7704602814454,33.3333333333333,4573.88888888889
"11039","8bee51ca4f866bf9f57179401d247e9f",7.04,0.505886015673879,NA,0.0167767463758886,26.6205168393356,12.0693753250828,30.3804347826087,1297.4347826087
"11040","8bf5c16f527d8723c9fba11fbf419cb8",6.76,0.658168927054982,NA,-0.204377371715305,8.82278522877297,5.74172771137001,42.55,3789.94090909091
"11041","8bfbf9c9b551faa8f29c7834a917ab3a",3.71,0.614241157410606,NA,-0.00749678620127986,12.131731630393,30.3938889794918,29.5,1087
"11042","8bfd8720309d6bf690ef8d82531f8dff",19.685,0.508921306003292,NA,0.000357663245424788,15.5988467965508,12.9170986614553,26.9,1529.6
"11043","8bfd8f1788f019e38fa9bff22e29465f",1.615,0.663136145616713,NA,-0.203817943587129,11.1240283411464,11.2932048018947,44.2708333333333,2039.4375
"11044","8bffe3b6937b59173d492e52c8a4900d",3.29,0.646410180786168,NA,-0.196807844682204,10.689176963223,4.50791033549343,43.9801324503311,4104.43046357616
